,timestamp,eda,eda_filtered
4055,81110.0,9.371783722871792,8.677358932702358
4056,81130.0,8.871336895480015,8.674821753643872
4057,81150.0,9.458601944050601,8.671948674013628
4058,81170.0,9.072923929605297,8.669998552007755
4059,81190.0,8.977693799221075,8.667960817413634
4060,81210.0,9.339614215673315,8.665922006850465
4061,81230.0,9.190402816323974,8.663887242896958
4062,81250.0,9.205323956258908,8.661978666951342
4063,81270.0,9.168021106421573,8.660302370780293
4064,81290.0,9.168021106421573,8.658878652877481
4065,81310.0,9.399875439193544,8.657444000518694
4066,81330.0,9.114696589720241,8.655765489724224
4067,81350.0,9.01690631756673,8.654361728358857
4068,81370.0,9.310277134027261,8.653157561764399
4069,81390.0,8.882039676474541,8.651959274517754
4070,81410.0,9.339614215673315,8.650451070504069
4071,81430.0,9.168021106421573,8.64923787523724
4072,81450.0,9.168021106421573,8.64804912107483
4073,81470.0,9.550712972712228,8.646895237162276
4074,81490.0,9.030352479987839,8.645770459695889
4075,81510.0,9.311499512429181,8.644687173511274
4076,81530.0,9.071314164109484,8.643038984227923
4077,81550.0,9.01506601613734,8.642047522302441
4078,81570.0,9.339614215673315,8.640516056613887
4079,81590.0,9.274704575766119,8.639430485304617
4080,81610.0,9.212784526226375,8.63810120231139
4081,81630.0,9.371925894443196,8.636568861523475
4082,81650.0,8.928783382134771,8.634944905169036
4083,81670.0,9.049458392468814,8.633335120097028
4084,81690.0,9.236934429912129,8.631496995851016
4085,81710.0,9.29814416795483,8.630049708261854
